seed,mode,dynamic_topography,magmatism,mechanical_rifting,final_plate_count,final_max_rift_extension,maximum_elevation_m,land_area_fraction,sea_level_m,surface_igneous_volume_km3,generated_igneous_volume_km3,deep_recycled_igneous_volume_km3,maximum_igneous_thickness_km,maximum_magmatic_support_m,igneous_ledger_error_km3,cumulative_bedrock_erosion_km3,surface_sediment_volume_km3,minimum_clip_cells,maximum_clip_cells
20260806,d0m0r0,False,False,False,15,0.10473080730474488,2493.3815294567476,0.2549634840432336,-613.3408026797235,0.0,0.0,0.0,0.0,0.0,0.0,393260514.11124414,124225437.95676976,0,0
20260806,d0m0r1,False,False,True,16,1.1809472526754536,1675.3434295563488,0.20897882413016047,-483.13954477365337,0.0,0.0,0.0,0.0,0.0,0.0,375240319.67890334,121529981.07107776,0,0
20260806,d0m1r0,False,True,False,15,0.10473345060387748,2496.9477471244336,0.2549634840432336,-612.5798494986946,9036755.815285288,31387533.143987413,22350777.328702126,2.5987884087530677,224.0470613000751,3.725290298461914e-09,395493991.580526,125195547.35005593,0,0
20260806,d0m1r1,False,True,True,16,1.180947268481384,1674.6767255590987,0.20897882413016047,-480.81497489586104,9104667.431295535,31295111.394425463,22190443.963129926,2.601263589684341,224.26045189854395,0.0,375741373.52213794,121749547.18719648,0,0
20260806,d1m0r0,True,False,False,15,0.10475019936182904,2514.244318814748,0.2522810036908063,-617.2349983071317,0.0,0.0,0.0,0.0,0.0,0.0,399978427.2593559,126738162.66310948,0,0
20260806,d1m0r1,True,False,True,15,1.1741533929311092,2507.3107953169747,0.22515067002557532,-501.5043994664064,0.0,0.0,0.0,0.0,0.0,0.0,367749472.34271073,116213180.28071389,0,0
20260806,d1m1r0,True,True,False,15,0.1047519967455478,2517.8099296428145,0.2522810036908063,-616.5585720580641,9036755.96005449,31387533.116541915,22350777.15648742,2.5987883924116466,224.04705989124656,3.725290298461914e-09,401866027.6296368,127739745.66994193,0,0
20260806,d1m1r1,True,True,True,15,1.1741533929311196,2507.6762012630093,0.2257700437251648,-499.6685887471441,9330487.331524044,31240604.74736026,21910117.415836196,2.593791381881378,223.61625701371278,1.862645149230957e-08,368375465.38459134,116236770.35501076,0,0
